second,Volt,Volt
+1.6000E-03,+1.6057501E+00,-371.2500E-03
+1.8000E-03,+1.6370001E+00,-365.0000E-03
+2.0000E-03,+1.6682501E+00,-352.5000E-03
+2.2000E-03,+1.7307501E+00,-346.2500E-03
+2.4000E-03,+1.7620001E+00,-340.0000E-03
+2.6000E-03,+1.7932501E+00,-327.5000E-03
+2.8000E-03,+1.8245001E+00,-315.0000E-03
+3.0000E-03,+1.9182501E+00,-315.0000E-03
+3.2000E-03,+1.8870001E+00,-302.5000E-03
+3.4000E-03,+1.9807501E+00,-283.7500E-03
+3.6000E-03,+2.0432501E+00,-283.7500E-03
+3.8000E-03,+2.0432501E+00,-265.0000E-03
+4.0000E-03,+2.1057501E+00,-252.5000E-03
+4.2000E-03,+2.1682501E+00,-246.2500E-03
+4.4000E-03,+2.1995001E+00,-233.7500E-03
+4.6000E-03,+2.2307501E+00,-227.5000E-03
+4.8000E-03,+2.2307501E+00,-215.0000E-03
+5.0000E-03,+2.2932501E+00,-196.2500E-03
+5.2000E-03,+2.3245001E+00,-190.0000E-03
+5.4000E-03,+2.3245001E+00,-177.5000E-03
+5.6000E-03,+2.4182501E+00,-165.0000E-03
+5.8000E-03,+2.4182501E+00,-152.5000E-03
+6.0000E-03,+2.4807501E+00,-140.0000E-03
+6.2000E-03,+2.4807501E+00,-127.5000E-03
+6.4000E-03,+2.5120001E+00,-108.7500E-03
+6.6000E-03,+2.5120001E+00,-102.5000E-03
+6.8000E-03,+2.5745001E+00,-90.0000E-03
+7.0000E-03,+2.5745001E+00,-71.2500E-03
+7.2000E-03,+2.6057501E+00,-65.0000E-03
+7.4000E-03,+2.6370001E+00,-46.2500E-03
+7.6000E-03,+2.6682501E+00,-40.0000E-03
+7.8000E-03,+2.6995001E+00,-27.5000E-03
+8.0000E-03,+2.6995001E+00,-8.7500E-03
+8.2000E-03,+2.6995001E+00,-2.5000E-03
+8.4000E-03,+2.6995001E+00,+16.2500E-03
+8.6000E-03,+2.7307501E+00,+28.7500E-03
+8.8000E-03,+2.7620001E+00,+41.2500E-03
+9.0000E-03,+2.7620001E+00,+60.0000E-03
+9.2000E-03,+2.7620001E+00,+72.5000E-03
+9.4000E-03,+2.7932501E+00,+78.7500E-03
+9.6000E-03,+2.7932501E+00,+91.2500E-03
+9.8000E-03,+2.7932501E+00,+110.0000E-03
+10.0000E-03,+2.8557501E+00,+116.2500E-03
+10.2000E-03,+2.8245001E+00,+135.0000E-03
+10.4000E-03,+2.8245001E+00,+147.5000E-03
+10.6000E-03,+2.8245001E+00,+160.0000E-03
+10.8000E-03,+2.8245001E+00,+178.7500E-03
+11.0000E-03,+2.8245001E+00,+191.2500E-03
+11.2000E-03,+2.8245001E+00,+203.7500E-03
+11.4000E-03,+2.8245001E+00,+210.0000E-03
+11.6000E-03,+2.7932501E+00,+228.7500E-03
+11.8000E-03,+2.8245001E+00,+235.0000E-03
+12.0000E-03,+2.8245001E+00,+247.5000E-03
+12.2000E-03,+2.7932501E+00,+260.0000E-03
+12.4000E-03,+2.8245001E+00,+278.7500E-03
+12.6000E-03,+2.7307501E+00,+285.0000E-03
+12.8000E-03,+2.7620001E+00,+297.5000E-03
+13.0000E-03,+2.7620001E+00,+310.0000E-03
+13.2000E-03,+2.7620001E+00,+316.2500E-03
+13.4000E-03,+2.6995001E+00,+322.5000E-03
+13.6000E-03,+2.6995001E+00,+341.2500E-03
+13.8000E-03,+2.6682501E+00,+341.2500E-03
+14.0000E-03,+2.6370001E+00,+353.7500E-03
+14.2000E-03,+2.6370001E+00,+366.2500E-03
+14.4000E-03,+2.6057501E+00,+378.7500E-03
+14.6000E-03,+2.5745001E+00,+378.7500E-03
+14.8000E-03,+2.5432501E+00,+397.5000E-03
+15.0000E-03,+2.5432501E+00,+397.5000E-03
+15.2000E-03,+2.5120001E+00,+403.7500E-03
+15.4000E-03,+2.4495001E+00,+410.0000E-03
+15.6000E-03,+2.4495001E+00,+416.2500E-03
+15.8000E-03,+2.4807501E+00,+428.7500E-03
+16.0000E-03,+2.4182501E+00,+441.2500E-03
+16.2000E-03,+2.3870001E+00,+441.2500E-03
+16.4000E-03,+2.3245001E+00,+447.5000E-03
+16.6000E-03,+2.2932501E+00,+453.7500E-03
+16.8000E-03,+2.2620001E+00,+453.7500E-03
+17.0000E-03,+2.1995001E+00,+460.0000E-03
+17.2000E-03,+2.1682501E+00,+466.2500E-03
+17.4000E-03,+2.1370001E+00,+472.5000E-03
+17.6000E-03,+2.1057501E+00,+472.5000E-03
+17.8000E-03,+2.1057501E+00,+472.5000E-03
+18.0000E-03,+2.0120001E+00,+472.5000E-03
+18.2000E-03,+2.0120001E+00,+478.7500E-03
+18.4000E-03,+1.9495001E+00,+485.0000E-03
+18.6000E-03,+1.8870001E+00,+485.0000E-03
+18.8000E-03,+1.8870001E+00,+485.0000E-03
+19.0000E-03,+1.8245001E+00,+485.0000E-03
+19.2000E-03,+1.7620001E+00,+478.7500E-03
+19.4000E-03,+1.7620001E+00,+485.0000E-03
+19.6000E-03,+1.6682501E+00,+478.7500E-03
+19.8000E-03,+1.6370001E+00,+478.7500E-03
+20.0000E-03,+1.6370001E+00,+478.7500E-03
+20.2000E-03,+1.5432501E+00,+478.7500E-03
+20.4000E-03,+1.5120001E+00,+478.7500E-03
+20.6000E-03,+1.4807501E+00,+478.7500E-03
+20.8000E-03,+1.4182501E+00,+472.5000E-03
+21.0000E-03,+1.3870001E+00,+466.2500E-03
+21.2000E-03,+1.2932501E+00,+460.0000E-03
+21.4000E-03,+1.2307501E+00,+460.0000E-03
+21.6000E-03,+1.2307501E+00,+460.0000E-03
+21.8000E-03,+1.1370001E+00,+453.7500E-03
+22.0000E-03,+1.1057501E+00,+447.5000E-03
+22.2000E-03,+1.0745001E+00,+447.5000E-03
+22.4000E-03,+1.0120001E+00,+435.0000E-03
+22.6000E-03,+980.7501E-03,+435.0000E-03
+22.8000E-03,+887.0001E-03,+422.5000E-03
+23.0000E-03,+887.0001E-03,+416.2500E-03
+23.2000E-03,+793.2501E-03,+410.0000E-03
+23.4000E-03,+762.0001E-03,+403.7500E-03
+23.6000E-03,+730.7501E-03,+403.7500E-03
+23.8000E-03,+699.5001E-03,+391.2500E-03
+24.0000E-03,+605.7501E-03,+378.7500E-03
+24.2000E-03,+574.5001E-03,+372.5000E-03
+24.4000E-03,+543.2501E-03,+366.2500E-03
+24.6000E-03,+480.7501E-03,+360.0000E-03
+24.8000E-03,+480.7501E-03,+347.5000E-03
+25.0000E-03,+418.2501E-03,+328.7500E-03
+25.2000E-03,+355.7501E-03,+328.7500E-03
+25.4000E-03,+293.2501E-03,+316.2500E-03
+25.6000E-03,+293.2501E-03,+297.5000E-03
+25.8000E-03,+230.7501E-03,+297.5000E-03
+26.0000E-03,+168.2501E-03,+285.0000E-03
+26.2000E-03,+137.0001E-03,+272.5000E-03
+26.4000E-03,+105.7501E-03,+253.7500E-03
+26.6000E-03,+74.5001E-03,+247.5000E-03
+26.8000E-03,+12.0001E-03,+235.0000E-03
+27.0000E-03,-19.2499E-03,+235.0000E-03
+27.2000E-03,-50.4999E-03,+210.0000E-03
+27.4000E-03,-81.7499E-03,+203.7500E-03
+27.6000E-03,-112.9999E-03,+185.0000E-03
+27.8000E-03,-144.2499E-03,+178.7500E-03
+28.0000E-03,-175.4999E-03,+160.0000E-03
+28.2000E-03,-175.4999E-03,+153.7500E-03
+28.4000E-03,-269.2499E-03,+147.5000E-03
+28.6000E-03,-269.2499E-03,+122.5000E-03
+28.8000E-03,-331.7499E-03,+110.0000E-03
+29.0000E-03,-362.9999E-03,+110.0000E-03
+29.2000E-03,-331.7499E-03,+85.0000E-03
+29.4000E-03,-394.2499E-03,+78.7500E-03
+29.6000E-03,-425.4999E-03,+53.7500E-03
+29.8000E-03,-456.7499E-03,+47.5000E-03
+30.0000E-03,-456.7499E-03,+28.7500E-03
+30.2000E-03,-487.9999E-03,+22.5000E-03
+30.4000E-03,-519.2499E-03,+10.0000E-03
+30.6000E-03,-519.2499E-03,-2.5000E-03
+30.8000E-03,-550.4999E-03,-21.2500E-03
+31.0000E-03,-581.7499E-03,-27.5000E-03
+31.2000E-03,-581.7499E-03,-40.0000E-03
+31.4000E-03,-581.7499E-03,-58.7500E-03
+31.6000E-03,-581.7499E-03,-58.7500E-03
+31.8000E-03,-612.9999E-03,-83.7500E-03
+32.0000E-03,-644.2499E-03,-96.2500E-03
+32.2000E-03,-644.2499E-03,-108.7500E-03
+32.4000E-03,-644.2499E-03,-121.2500E-03
+32.6000E-03,-644.2499E-03,-133.7500E-03
+32.8000E-03,-675.4999E-03,-146.2500E-03
+33.0000E-03,-644.2499E-03,-158.7500E-03
+33.2000E-03,-706.7499E-03,-171.2500E-03
+33.4000E-03,-675.4999E-03,-177.5000E-03
+33.6000E-03,-675.4999E-03,-196.2500E-03
+33.8000E-03,-675.4999E-03,-208.7500E-03
+34.0000E-03,-675.4999E-03,-221.2500E-03
+34.2000E-03,-675.4999E-03,-221.2500E-03
+34.4000E-03,-644.2499E-03,-233.7500E-03
+34.6000E-03,-675.4999E-03,-246.2500E-03
+34.8000E-03,-644.2499E-03,-265.0000E-03
+35.0000E-03,-644.2499E-03,-265.0000E-03
+35.2000E-03,-612.9999E-03,-277.5000E-03
+35.4000E-03,-644.2499E-03,-283.7500E-03
+35.6000E-03,-581.7499E-03,-296.2500E-03
+35.8000E-03,-612.9999E-03,-308.7500E-03
+36.0000E-03,-550.4999E-03,-321.2500E-03
+36.2000E-03,-519.2499E-03,-327.5000E-03
+36.4000E-03,-550.4999E-03,-333.7500E-03
+36.6000E-03,-519.2499E-03,-346.2500E-03
+36.8000E-03,-519.2499E-03,-352.5000E-03
+37.0000E-03,-487.9999E-03,-358.7500E-03
+37.2000E-03,-487.9999E-03,-371.2500E-03
+37.4000E-03,-456.7499E-03,-377.5000E-03
+37.6000E-03,-425.4999E-03,-377.5000E-03
+37.8000E-03,-394.2499E-03,-390.0000E-03
+38.0000E-03,-331.7499E-03,-396.2500E-03
+38.2000E-03,-300.4999E-03,-402.5000E-03
+38.4000E-03,-300.4999E-03,-408.7500E-03
+38.6000E-03,-269.2499E-03,-415.0000E-03
+38.8000E-03,-206.7499E-03,-415.0000E-03
+39.0000E-03,-206.7499E-03,-427.5000E-03
+39.2000E-03,-206.7499E-03,-433.7500E-03
+39.4000E-03,-144.2499E-03,-440.0000E-03
+39.6000E-03,-50.4999E-03,-440.0000E-03
+39.8000E-03,-50.4999E-03,-446.2500E-03
+40.0000E-03,-19.2499E-03,-446.2500E-03
+40.2000E-03,+43.2501E-03,-446.2500E-03
+40.4000E-03,+43.2501E-03,-452.5000E-03
+40.6000E-03,+74.5001E-03,-446.2500E-03
+40.8000E-03,+137.0001E-03,-452.5000E-03
+41.0000E-03,+168.2501E-03,-458.7500E-03
+41.2000E-03,+230.7501E-03,-458.7500E-03
+41.4000E-03,+262.0001E-03,-465.0000E-03
+41.6000E-03,+324.5001E-03,-465.0000E-03
+41.8000E-03,+355.7501E-03,-458.7500E-03
+42.0000E-03,+387.0001E-03,-465.0000E-03
+42.2000E-03,+418.2501E-03,-458.7500E-03
+42.4000E-03,+480.7501E-03,-458.7500E-03
+42.6000E-03,+480.7501E-03,-465.0000E-03
+42.8000E-03,+574.5001E-03,-458.7500E-03
+43.0000E-03,+574.5001E-03,-452.5000E-03
+43.2000E-03,+668.2501E-03,-458.7500E-03
+43.4000E-03,+668.2501E-03,-458.7500E-03
+43.6000E-03,+762.0001E-03,-458.7500E-03
+43.8000E-03,+793.2501E-03,-452.5000E-03
+44.0000E-03,+855.7501E-03,-452.5000E-03
+44.2000E-03,+887.0001E-03,-446.2500E-03
+44.4000E-03,+949.5001E-03,-446.2500E-03
+44.6000E-03,+1.0120001E+00,-440.0000E-03
+44.8000E-03,+1.0432501E+00,-433.7500E-03
+45.0000E-03,+1.0745001E+00,-427.5000E-03
+45.2000E-03,+1.1057501E+00,-427.5000E-03
+45.4000E-03,+1.1995001E+00,-421.2500E-03
+45.6000E-03,+1.2307501E+00,-415.0000E-03
+45.8000E-03,+1.2932501E+00,-402.5000E-03
+46.0000E-03,+1.3557501E+00,-408.7500E-03
+46.2000E-03,+1.3870001E+00,-390.0000E-03
+46.4000E-03,+1.4495001E+00,-383.7500E-03
+46.6000E-03,+1.4807501E+00,-390.0000E-03
+46.8000E-03,+1.5432501E+00,-383.7500E-03
+47.0000E-03,+1.6057501E+00,-371.2500E-03
+47.2000E-03,+1.6682501E+00,-365.0000E-03
+47.4000E-03,+1.6995001E+00,-358.7500E-03
+47.6000E-03,+1.7307501E+00,-340.0000E-03
+47.8000E-03,+1.7307501E+00,-346.2500E-03
+48.0000E-03,+1.8245001E+00,-333.7500E-03
+48.2000E-03,+1.8245001E+00,-315.0000E-03
+48.4000E-03,+1.9182501E+00,-308.7500E-03
+48.6000E-03,+1.9495001E+00,-296.2500E-03
+48.8000E-03,+1.9495001E+00,-290.0000E-03
+49.0000E-03,+2.0432501E+00,-283.7500E-03
+49.2000E-03,+2.0745001E+00,-265.0000E-03
+49.4000E-03,+2.0745001E+00,-265.0000E-03
+49.6000E-03,+2.1682501E+00,-246.2500E-03
+49.8000E-03,+2.1682501E+00,-233.7500E-03
+50.0000E-03,+2.1995001E+00,-227.5000E-03
+50.2000E-03,+2.2307501E+00,-215.0000E-03
+50.4000E-03,+2.2932501E+00,-202.5000E-03
+50.6000E-03,+2.3245001E+00,-196.2500E-03
+50.8000E-03,+2.3870001E+00,-177.5000E-03
+51.0000E-03,+2.3557501E+00,-165.0000E-03
+51.2000E-03,+2.4495001E+00,-152.5000E-03
+51.4000E-03,+2.4182501E+00,-146.2500E-03
+51.6000E-03,+2.4495001E+00,-127.5000E-03
+51.8000E-03,+2.5120001E+00,-115.0000E-03
+52.0000E-03,+2.5120001E+00,-108.7500E-03
+52.2000E-03,+2.5432501E+00,-90.0000E-03
+52.4000E-03,+2.5745001E+00,-83.7500E-03
+52.6000E-03,+2.5745001E+00,-65.0000E-03
+52.8000E-03,+2.6370001E+00,-52.5000E-03
+53.0000E-03,+2.6682501E+00,-40.0000E-03
+53.2000E-03,+2.6682501E+00,-27.5000E-03
+53.4000E-03,+2.6682501E+00,-15.0000E-03
+53.6000E-03,+2.6995001E+00,+3.7500E-03
+53.8000E-03,+2.7307501E+00,+10.0000E-03
+54.0000E-03,+2.6995001E+00,+35.0000E-03
+54.2000E-03,+2.7620001E+00,+41.2500E-03
+54.4000E-03,+2.7932501E+00,+60.0000E-03
+54.6000E-03,+2.8245001E+00,+60.0000E-03
+54.8000E-03,+2.7932501E+00,+78.7500E-03
+55.0000E-03,+2.7932501E+00,+97.5000E-03
+55.2000E-03,+2.8245001E+00,+110.0000E-03
+55.4000E-03,+2.8245001E+00,+122.5000E-03
+55.6000E-03,+2.8245001E+00,+135.0000E-03
+55.8000E-03,+2.8245001E+00,+147.5000E-03
+56.0000E-03,+2.8245001E+00,+160.0000E-03
+56.2000E-03,+2.8245001E+00,+178.7500E-03
+56.4000E-03,+2.8245001E+00,+185.0000E-03
+56.6000E-03,+2.8245001E+00,+191.2500E-03
+56.8000E-03,+2.8245001E+00,+216.2500E-03
+57.0000E-03,+2.7932501E+00,+222.5000E-03
+57.2000E-03,+2.7620001E+00,+235.0000E-03
+57.4000E-03,+2.7932501E+00,+247.5000E-03
+57.6000E-03,+2.8245001E+00,+260.0000E-03
+57.8000E-03,+2.7620001E+00,+272.5000E-03
+58.0000E-03,+2.7307501E+00,+285.0000E-03
+58.2000E-03,+2.7620001E+00,+291.2500E-03
+58.4000E-03,+2.7307501E+00,+303.7500E-03
+58.6000E-03,+2.7307501E+00,+316.2500E-03
+58.8000E-03,+2.6995001E+00,+328.7500E-03
+59.0000E-03,+2.6995001E+00,+335.0000E-03
+59.2000E-03,+2.6682501E+00,+341.2500E-03
+59.4000E-03,+2.6682501E+00,+360.0000E-03
+59.6000E-03,+2.6370001E+00,+366.2500E-03
+59.8000E-03,+2.6370001E+00,+366.2500E-03
+60.0000E-03,+2.6057501E+00,+378.7500E-03
+60.2000E-03,+2.5745001E+00,+385.0000E-03
+60.4000E-03,+2.5120001E+00,+397.5000E-03
+60.6000E-03,+2.5432501E+00,+403.7500E-03
+60.8000E-03,+2.5120001E+00,+410.0000E-03
+61.0000E-03,+2.4495001E+00,+416.2500E-03
+61.2000E-03,+2.4495001E+00,+422.5000E-03
+61.4000E-03,+2.3870001E+00,+435.0000E-03
+61.6000E-03,+2.3870001E+00,+441.2500E-03
+61.8000E-03,+2.2932501E+00,+441.2500E-03
+62.0000E-03,+2.2932501E+00,+453.7500E-03
+62.2000E-03,+2.2307501E+00,+453.7500E-03
+62.4000E-03,+2.2307501E+00,+460.0000E-03
+62.6000E-03,+2.1995001E+00,+466.2500E-03
+62.8000E-03,+2.1370001E+00,+466.2500E-03
+63.0000E-03,+2.1370001E+00,+466.2500E-03
+63.2000E-03,+2.0745001E+00,+478.7500E-03
+63.4000E-03,+2.0432501E+00,+472.5000E-03
+63.6000E-03,+2.0432501E+00,+478.7500E-03
+63.8000E-03,+1.9495001E+00,+485.0000E-03
+64.0000E-03,+1.9182501E+00,+485.0000E-03
+64.2000E-03,+1.8870001E+00,+485.0000E-03
+64.4000E-03,+1.8245001E+00,+485.0000E-03
+64.6000E-03,+1.7620001E+00,+485.0000E-03
+64.8000E-03,+1.7620001E+00,+478.7500E-03
+65.0000E-03,+1.6682501E+00,+485.0000E-03
+65.2000E-03,+1.6370001E+00,+485.0000E-03
+65.4000E-03,+1.6057501E+00,+478.7500E-03
+65.6000E-03,+1.5432501E+00,+478.7500E-03
+65.8000E-03,+1.5120001E+00,+478.7500E-03
+66.0000E-03,+1.4807501E+00,+472.5000E-03
+66.2000E-03,+1.4495001E+00,+472.5000E-03
+66.4000E-03,+1.3870001E+00,+466.2500E-03
+66.6000E-03,+1.3245001E+00,+466.2500E-03
+66.8000E-03,+1.3245001E+00,+460.0000E-03
+67.0000E-03,+1.2307501E+00,+460.0000E-03
+67.2000E-03,+1.1682501E+00,+447.5000E-03
+67.4000E-03,+1.1057501E+00,+447.5000E-03
+67.6000E-03,+1.1057501E+00,+441.2500E-03
+67.8000E-03,+1.0120001E+00,+435.0000E-03
+68.0000E-03,+949.5001E-03,+435.0000E-03
+68.2000E-03,+918.2501E-03,+428.7500E-03
+68.4000E-03,+855.7501E-03,+422.5000E-03
+68.6000E-03,+824.5001E-03,+410.0000E-03
+68.8000E-03,+793.2501E-03,+403.7500E-03
+69.0000E-03,+762.0001E-03,+397.5000E-03
+69.2000E-03,+668.2501E-03,+391.2500E-03
+69.4000E-03,+637.0001E-03,+385.0000E-03
+69.6000E-03,+605.7501E-03,+378.7500E-03
+69.8000E-03,+543.2501E-03,+360.0000E-03
+70.0000E-03,+543.2501E-03,+360.0000E-03
+70.2000E-03,+449.5001E-03,+353.7500E-03
+70.4000E-03,+418.2501E-03,+341.2500E-03
+70.6000E-03,+387.0001E-03,+328.7500E-03
+70.8000E-03,+324.5001E-03,+322.5000E-03
+71.0000E-03,+293.2501E-03,+303.7500E-03
+71.2000E-03,+230.7501E-03,+297.5000E-03
+71.4000E-03,+168.2501E-03,+291.2500E-03
+71.6000E-03,+168.2501E-03,+278.7500E-03
+71.8000E-03,+137.0001E-03,+260.0000E-03
+72.0000E-03,+74.5001E-03,+253.7500E-03
+72.2000E-03,+43.2501E-03,+241.2500E-03
+72.4000E-03,+12.0001E-03,+228.7500E-03
+72.6000E-03,-50.4999E-03,+216.2500E-03
+72.8000E-03,-50.4999E-03,+203.7500E-03
+73.0000E-03,-81.7499E-03,+191.2500E-03
+73.2000E-03,-144.2499E-03,+185.0000E-03
+73.4000E-03,-175.4999E-03,+166.2500E-03
+73.6000E-03,-206.7499E-03,+153.7500E-03
+73.8000E-03,-237.9999E-03,+141.2500E-03
+74.0000E-03,-300.4999E-03,+128.7500E-03
+74.2000E-03,-300.4999E-03,+116.2500E-03
+74.4000E-03,-362.9999E-03,+103.7500E-03
+74.6000E-03,-362.9999E-03,+85.0000E-03
+74.8000E-03,-425.4999E-03,+78.7500E-03
+75.0000E-03,-394.2499E-03,+66.2500E-03
+75.2000E-03,-456.7499E-03,+47.5000E-03
+75.4000E-03,-456.7499E-03,+41.2500E-03
+75.6000E-03,-487.9999E-03,+22.5000E-03
+75.8000E-03,-487.9999E-03,+16.2500E-03
+76.0000E-03,-487.9999E-03,-2.5000E-03
+76.2000E-03,-581.7499E-03,-8.7500E-03
+76.4000E-03,-581.7499E-03,-27.5000E-03
+76.6000E-03,-581.7499E-03,-40.0000E-03
+76.8000E-03,-581.7499E-03,-52.5000E-03
+77.0000E-03,-644.2499E-03,-65.0000E-03
+77.2000E-03,-612.9999E-03,-77.5000E-03
+77.4000E-03,-612.9999E-03,-90.0000E-03
+77.6000E-03,-644.2499E-03,-102.5000E-03
+77.8000E-03,-675.4999E-03,-115.0000E-03
+78.0000E-03,-675.4999E-03,-133.7500E-03
+78.2000E-03,-612.9999E-03,-140.0000E-03
+78.4000E-03,-675.4999E-03,-152.5000E-03
+78.6000E-03,-675.4999E-03,-171.2500E-03
+78.8000E-03,-675.4999E-03,-177.5000E-03
+79.0000E-03,-675.4999E-03,-190.0000E-03
+79.2000E-03,-675.4999E-03,-202.5000E-03
+79.4000E-03,-644.2499E-03,-215.0000E-03
+79.6000E-03,-644.2499E-03,-227.5000E-03
+79.8000E-03,-644.2499E-03,-233.7500E-03
+80.0000E-03,-644.2499E-03,-246.2500E-03
+80.2000E-03,-675.4999E-03,-252.5000E-03
+80.4000E-03,-644.2499E-03,-265.0000E-03
+80.6000E-03,-644.2499E-03,-277.5000E-03
+80.8000E-03,-644.2499E-03,-290.0000E-03
+81.0000E-03,-581.7499E-03,-290.0000E-03
+81.2000E-03,-581.7499E-03,-302.5000E-03
+81.4000E-03,-581.7499E-03,-315.0000E-03
+81.6000E-03,-550.4999E-03,-327.5000E-03
+81.8000E-03,-550.4999E-03,-333.7500E-03
+82.0000E-03,-550.4999E-03,-346.2500E-03
+82.2000E-03,-487.9999E-03,-346.2500E-03
+82.4000E-03,-487.9999E-03,-358.7500E-03
+82.6000E-03,-425.4999E-03,-371.2500E-03
+82.8000E-03,-456.7499E-03,-377.5000E-03
+83.0000E-03,-394.2499E-03,-377.5000E-03
+83.2000E-03,-394.2499E-03,-383.7500E-03
+83.4000E-03,-394.2499E-03,-396.2500E-03
+83.6000E-03,-300.4999E-03,-402.5000E-03
+83.8000E-03,-331.7499E-03,-408.7500E-03
+84.0000E-03,-269.2499E-03,-421.2500E-03
+84.2000E-03,-269.2499E-03,-421.2500E-03
+84.4000E-03,-206.7499E-03,-427.5000E-03
+84.6000E-03,-175.4999E-03,-433.7500E-03
+84.8000E-03,-175.4999E-03,-433.7500E-03
+85.0000E-03,-112.9999E-03,-440.0000E-03
+85.2000E-03,-50.4999E-03,-440.0000E-03
+85.4000E-03,-19.2499E-03,-446.2500E-03
+85.6000E-03,+12.0001E-03,-446.2500E-03
+85.8000E-03,+43.2501E-03,-452.5000E-03
+86.0000E-03,+74.5001E-03,-446.2500E-03
+86.2000E-03,+137.0001E-03,-452.5000E-03
+86.4000E-03,+168.2501E-03,-452.5000E-03
+86.6000E-03,+230.7501E-03,-458.7500E-03
+86.8000E-03,+262.0001E-03,-458.7500E-03
+87.0000E-03,+324.5001E-03,-458.7500E-03
+87.2000E-03,+387.0001E-03,-465.0000E-03
+87.4000E-03,+387.0001E-03,-458.7500E-03
+87.6000E-03,+449.5001E-03,-465.0000E-03
+87.8000E-03,+449.5001E-03,-458.7500E-03
+88.0000E-03,+543.2501E-03,-465.0000E-03
+88.2000E-03,+574.5001E-03,-458.7500E-03
+88.4000E-03,+605.7501E-03,-452.5000E-03
+88.6000E-03,+637.0001E-03,-458.7500E-03
+88.8000E-03,+699.5001E-03,-458.7500E-03
+89.0000E-03,+762.0001E-03,-452.5000E-03
+89.2000E-03,+793.2501E-03,-452.5000E-03
+89.4000E-03,+824.5001E-03,-452.5000E-03
+89.6000E-03,+887.0001E-03,-446.2500E-03
+89.8000E-03,+949.5001E-03,-440.0000E-03
+90.0000E-03,+980.7501E-03,-440.0000E-03
+90.2000E-03,+1.0432501E+00,-440.0000E-03
+90.4000E-03,+1.1057501E+00,-427.5000E-03
+90.6000E-03,+1.1370001E+00,-427.5000E-03
+90.8000E-03,+1.1682501E+00,-427.5000E-03
+91.0000E-03,+1.2620001E+00,-415.0000E-03
+91.2000E-03,+1.2620001E+00,-415.0000E-03
+91.4000E-03,+1.3557501E+00,-402.5000E-03
+91.6000E-03,+1.3870001E+00,-402.5000E-03
+91.8000E-03,+1.4495001E+00,-390.0000E-03
+92.0000E-03,+1.4807501E+00,-390.0000E-03
+92.2000E-03,+1.5120001E+00,-377.5000E-03
+92.4000E-03,+1.5745001E+00,-371.2500E-03
+92.6000E-03,+1.6057501E+00,-365.0000E-03
+92.8000E-03,+1.6682501E+00,-358.7500E-03
+93.0000E-03,+1.6682501E+00,-346.2500E-03
+93.2000E-03,+1.7307501E+00,-333.7500E-03
+93.4000E-03,+1.7620001E+00,-333.7500E-03
+93.6000E-03,+1.8245001E+00,-327.5000E-03
+93.8000E-03,+1.8870001E+00,-308.7500E-03
+94.0000E-03,+1.8870001E+00,-308.7500E-03
+94.2000E-03,+1.9495001E+00,-296.2500E-03
+94.4000E-03,+2.0120001E+00,-283.7500E-03
+94.6000E-03,+2.0120001E+00,-271.2500E-03
+94.8000E-03,+2.1057501E+00,-258.7500E-03
+95.0000E-03,+2.1057501E+00,-252.5000E-03
+95.2000E-03,+2.1682501E+00,-246.2500E-03
+95.4000E-03,+2.1995001E+00,-227.5000E-03
+95.6000E-03,+2.2307501E+00,-215.0000E-03
+95.8000E-03,+2.2932501E+00,-208.7500E-03
+96.0000E-03,+2.2932501E+00,-202.5000E-03
+96.2000E-03,+2.3245001E+00,-183.7500E-03
+96.4000E-03,+2.3870001E+00,-171.2500E-03
+96.6000E-03,+2.3870001E+00,-158.7500E-03
+96.8000E-03,+2.4182501E+00,-146.2500E-03
+97.0000E-03,+2.4495001E+00,-133.7500E-03
+97.2000E-03,+2.4807501E+00,-127.5000E-03
+97.4000E-03,+2.5120001E+00,-108.7500E-03
+97.6000E-03,+2.5432501E+00,-90.0000E-03
+97.8000E-03,+2.5745001E+00,-83.7500E-03
+98.0000E-03,+2.5745001E+00,-71.2500E-03
+98.2000E-03,+2.6370001E+00,-58.7500E-03
+98.4000E-03,+2.6057501E+00,-40.0000E-03
+98.6000E-03,+2.6682501E+00,-27.5000E-03
+98.8000E-03,+2.6682501E+00,-15.0000E-03
+99.0000E-03,+2.6995001E+00,-8.7500E-03
+99.2000E-03,+2.6995001E+00,+16.2500E-03
+99.4000E-03,+2.6995001E+00,+22.5000E-03
+99.6000E-03,+2.7307501E+00,+41.2500E-03
+99.8000E-03,+2.7620001E+00,+47.5000E-03
